Gene_A	InteractionType	Gene_B	SOURCE
8683	pp	10569	CORUM
8683	pp	10643	CORUM
8683	pp	10713	CORUM
8683	pp	10915	CORUM
8683	pp	10921	CORUM
8683	pp	11017	CORUM
8683	pp	22827	CORUM
8683	pp	22985	CORUM
8683	pp	23013	CORUM
8683	pp	23350	CORUM
8683	pp	23398	CORUM
8683	pp	23759	CORUM
8683	pp	25804	CORUM
8683	pp	25949	CORUM
8683	pp	25962	CORUM
8683	pp	29105	CORUM
8683	pp	51340	CORUM
8683	pp	51428	CORUM
8683	pp	51503	CORUM
8683	pp	51593	CORUM
8683	pp	51645	CORUM
8683	pp	51755	CORUM
8683	pp	53938	CORUM
8683	pp	55660	CORUM
8683	pp	55696	CORUM
8683	pp	56259	CORUM
8683	pp	56949	CORUM
8683	pp	57187	CORUM
8683	pp	57461	CORUM
8683	pp	57703	CORUM
8683	pp	58509	CORUM
8683	pp	58517	CORUM
8683	pp	64783	CORUM
8683	pp	79002	CORUM
8683	pp	79228	CORUM
8683	pp	80145	CORUM
8683	pp	84321	CORUM
8683	pp	84811	CORUM
8683	pp	84991	CORUM
8683	pp	94104	CORUM
81502	pp	84888	BHMRRS
4131	pp	8655	BHMRRS
4131	pp	8125	BHMRRS
4131	pp	8139	BHMRRS
4131	pp	4130	BHMRRS
3269	pp	3274	BHMRRS
6356	pp	7167	BHMRRS
6356	pp	1234	BHMRRS
27244	pp	284541	BHMRRS
27244	pp	5532	BHMRRS
27244	pp	5533	BHMRRS
27244	pp	5052	BHMRRS
27244	pp	57178	BHMRRS
27244	pp	57834	BHMRRS
27244	pp	11283	BHMRRS
27244	pp	10211	BHMRRS
27244	pp	163720	BHMRRS
27244	pp	1580	BHMRRS
1053	pp	6688	BHMRRS
1053	pp	4302	BHMRRS
1053	pp	4602	BHMRRS
1053	pp	26037	BHMRRS
1053	pp	7750	BHMRRS
1053	pp	8554	BHMRRS
10926	pp	8317	CORUM
10926	pp	51691	BHMRRS
10083	pp	4647	BHMRRS
10083	pp	124590	BHMRRS
10083	pp	8842	BHMRRS
10083	pp	64072	BHMRRS
10083	pp	5959	BHMRRS
10083	pp	2202	BHMRRS
10083	pp	23418	BHMRRS
5728	pp	7332	BHMRRS
5728	pp	857	BHMRRS
5728	pp	9961	BHMRRS
5728	pp	208	BHMRRS
5728	pp	4893	BHMRRS
5728	pp	260425	BHMRRS
5728	pp	283	BHMRRS
5728	pp	1755	BHMRRS
2114	pp	51567	BHMRRS
2114	pp	8558	BHMRRS
2114	pp	9372	BHMRRS
2114	pp	2625	BHMRRS
2114	pp	9611	BHMRRS
2114	pp	2078	CORUM
2114	pp	1998	BHMRRS
3091	pp	6759	BHMRRS
3091	pp	8648	BHMRRS
3091	pp	406	BHMRRS
3091	pp	9915	BHMRRS
3091	pp	5230	BHMRRS
3091	pp	328	CORUM
3091	pp	405	BHMRRS
3091	pp	5187	BHMRRS
3091	pp	8533	BHMRRS
3091	pp	55662	BHMRRS
3091	pp	2034	BHMRRS
3091	pp	6774	CORUM
3091	pp	163732	CORUM
3487	pp	7018	BHMRRS
3487	pp	3489	BHMRRS
3487	pp	3101	BHMRRS
4522	pp	84172	BHMRRS
4522	pp	9817	BHMRRS
4522	pp	8411	BHMRRS
4522	pp	3309	BHMRRS
4522	pp	1984	BHMRRS
29911	pp	80125	BHMRRS
29911	pp	9099	BHMRRS
29911	pp	58500	BHMRRS
29911	pp	9729	BHMRRS
29911	pp	9491	BHMRRS
29911	pp	64400	BHMRRS
29911	pp	3983	BHMRRS
29911	pp	27301	BHMRRS
29911	pp	27332	BHMRRS
29911	pp	2059	BHMRRS
10282	pp	83878	BHMRRS
8819	pp	9070	CORUM
8819	pp	9611	CORUM
8819	pp	9219	CORUM
8819	pp	9612	CORUM
8819	pp	8932	BHMRRS
8819	pp	9541	BHMRRS
8819	pp	925	BHMRRS
8819	pp	5928	CORUM
8819	pp	1108	BHMRRS
8819	pp	23309	CORUM
8819	pp	4084	BHMRRS
8819	pp	57649	BHMRRS
8819	pp	5931	CORUM
8819	pp	5947	BHMRRS
8819	pp	7528	BHMRRS
8819	pp	51742	CORUM
8819	pp	79595	CORUM
8819	pp	64426	CORUM
8819	pp	25855	CORUM
8819	pp	86	CORUM
8819	pp	6598	CORUM
8819	pp	6599	CORUM
8819	pp	8289	CORUM
8819	pp	4297	CORUM
8819	pp	5929	CORUM
8819	pp	6872	CORUM
8819	pp	6908	CORUM
8819	pp	8189	CORUM
8819	pp	8467	CORUM
8819	pp	9343	CORUM
8819	pp	53981	CORUM
8819	pp	8841	CORUM
8819	pp	3308	CORUM
8819	pp	3309	CORUM
8819	pp	9739	CORUM
8819	pp	3622	CORUM
8819	pp	5926	CORUM
8819	pp	84312	CORUM
4750	pp	4751	BHMRRS
4750	pp	6787	BHMRRS
10580	pp	867	BHMRRS
10580	pp	8491	BHMRRS
10580	pp	25801	BHMRRS
10580	pp	8976	BHMRRS
10580	pp	868	BHMRRS
10580	pp	23633	BHMRRS
10580	pp	9645	BHMRRS
10580	pp	57492	BHMRRS
10580	pp	3636	BHMRRS
10580	pp	4301	BHMRRS
10580	pp	3642	BHMRRS
10580	pp	8289	BHMRRS
10580	pp	1947	BHMRRS
10580	pp	6717	BHMRRS
10580	pp	57556	BHMRRS
10580	pp	826	BHMRRS
10580	pp	10016	BHMRRS
10580	pp	10211	BHMRRS
10673	pp	608	BHMRRS
10673	pp	284861	BHMRRS
10673	pp	115650	BHMRRS
6444	pp	8910	BHMRRS
6444	pp	6445	CORUM
6444	pp	8082	CORUM
6444	pp	6443	CORUM
6444	pp	6442	CORUM
6444	pp	2318	BHMRRS
1803	pp	2922	BHMRRS
1803	pp	920	BHMRRS
1803	pp	965	BHMRRS
1803	pp	6898	BHMRRS
1803	pp	2191	BHMRRS
1803	pp	914	BHMRRS
1803	pp	952	BHMRRS
4905	pp	8775	BHMRRS
4905	pp	9482	BHMRRS
4905	pp	9527	BHMRRS
4905	pp	9570	BHMRRS
4905	pp	9341	BHMRRS
4905	pp	65991	BHMRRS
1138	pp	1143	BHMRRS
360	pp	363	BHMRRS
360	pp	361	BHMRRS
360	pp	364	BHMRRS
23463	pp	5880	BHMRRS
140032	pp	1939	BHMRRS
140032	pp	999	BHMRRS
140032	pp	86781	BHMRRS
140032	pp	8562	BHMRRS
140032	pp	6208	CORUM
140032	pp	6209	CORUM
140032	pp	6217	CORUM
140032	pp	6231	CORUM
140032	pp	6234	CORUM
140032	pp	6173	CORUM
140032	pp	7311	CORUM
140032	pp	9045	CORUM
140032	pp	9349	CORUM
140032	pp	497661	CORUM
2697	pp	857	BHMRRS
2697	pp	2700	BHMRRS
2697	pp	57165	BHMRRS
2697	pp	2702	BHMRRS
2697	pp	1453	BHMRRS
10389	pp	6322	BHMRRS
10389	pp	8233	BHMRRS
10389	pp	1174	BHMRRS
10389	pp	10204	BHMRRS
8835	pp	9021	BHMRRS
8835	pp	3644	BHMRRS
1269	pp	2769	BHMRRS
4509	pp	9693	BHMRRS
4509	pp	522	CORUM
4509	pp	9551	CORUM
4509	pp	515	CORUM
4509	pp	516	CORUM
4509	pp	521	CORUM
4509	pp	509	CORUM
4509	pp	539	CORUM
4509	pp	4508	CORUM
4509	pp	29993	BHMRRS
4509	pp	10476	CORUM
4509	pp	93974	CORUM
6208	pp	8664	BHMRRS
6208	pp	8662	BHMRRS
6208	pp	6829	BHMRRS
6208	pp	6217	CORUM
6208	pp	6234	CORUM
6208	pp	9349	CORUM
6208	pp	8666	BHMRRS
6208	pp	6231	CORUM
6208	pp	8894	BHMRRS
6208	pp	8668	BHMRRS
6208	pp	86781	BHMRRS
6208	pp	7458	BHMRRS
6208	pp	8669	BHMRRS
6208	pp	6209	CORUM
6208	pp	999	BHMRRS
6208	pp	7311	CORUM
6208	pp	8663	BHMRRS
6208	pp	8667	BHMRRS
6208	pp	9045	CORUM
6208	pp	4598	BHMRRS
6208	pp	51179	BHMRRS
6208	pp	51072	BHMRRS
6208	pp	6173	CORUM
6208	pp	497661	CORUM
6208	pp	72	CORUM
6208	pp	292	CORUM
6208	pp	3007	CORUM
6208	pp	4673	CORUM
6208	pp	4691	CORUM
6208	pp	4869	CORUM
6208	pp	6727	CORUM
6208	pp	6732	CORUM
6208	pp	6949	CORUM
6208	pp	7284	CORUM
6208	pp	7307	CORUM
6208	pp	7846	CORUM
6208	pp	8342	CORUM
6208	pp	8971	CORUM
6208	pp	9221	CORUM
6208	pp	10514	CORUM
6208	pp	10642	CORUM
6208	pp	10969	CORUM
6208	pp	11137	CORUM
6208	pp	26354	CORUM
6208	pp	55131	CORUM
6208	pp	55299	CORUM
6208	pp	55646	CORUM
6208	pp	55681	CORUM
6208	pp	81027	CORUM
3695	pp	8174	BHMRRS
3695	pp	8726	BHMRRS
3695	pp	7412	BHMRRS
3695	pp	999	CORUM
3695	pp	3676	BHMRRS
3695	pp	3675	BHMRRS
3695	pp	3655	BHMRRS
4508	pp	522	CORUM
4508	pp	9551	CORUM
4508	pp	521	CORUM
4508	pp	515	CORUM
4508	pp	516	CORUM
4508	pp	509	CORUM
4508	pp	10476	CORUM
4508	pp	539	CORUM
4508	pp	93974	CORUM
95	pp	93979	BHMRRS
95	pp	84294	BHMRRS
95	pp	7265	BHMRRS
95	pp	1360	BHMRRS
95	pp	1357	BHMRRS
95	pp	6519	BHMRRS
95	pp	9026	BHMRRS
29993	pp	8867	BHMRRS
29993	pp	57513	BHMRRS
29993	pp	4820	BHMRRS
29993	pp	6829	BHMRRS
29993	pp	9342	BHMRRS
29993	pp	8522	BHMRRS
29993	pp	8546	BHMRRS
29993	pp	8976	BHMRRS
29993	pp	7316	BHMRRS
29993	pp	80829	BHMRRS
29993	pp	9478	BHMRRS
29993	pp	6711	BHMRRS
29993	pp	7171	BHMRRS
29993	pp	56928	BHMRRS
29993	pp	4540	BHMRRS
29993	pp	6654	BHMRRS
29993	pp	55114	BHMRRS
29993	pp	81551	BHMRRS
29993	pp	2664	BHMRRS
29993	pp	10163	BHMRRS
29993	pp	29763	BHMRRS
29993	pp	11252	BHMRRS
29993	pp	23616	BHMRRS
29993	pp	22837	BHMRRS
29993	pp	201562	BHMRRS
29993	pp	23509	BHMRRS
29993	pp	23301	BHMRRS
29993	pp	23338	BHMRRS
29993	pp	23242	BHMRRS
197131	pp	54622	BHMRRS
197131	pp	998	BHMRRS
197131	pp	6866	BHMRRS
197131	pp	5802	BHMRRS
197131	pp	51726	BHMRRS
197131	pp	403	BHMRRS
197131	pp	306	BHMRRS
197131	pp	379	BHMRRS
197131	pp	5272	BHMRRS
197131	pp	9540	BHMRRS
197131	pp	3910	BHMRRS
2263	pp	776	BHMRRS
2263	pp	2321	BHMRRS
2263	pp	2252	BHMRRS
2263	pp	2250	BHMRRS
2263	pp	2249	BHMRRS
2263	pp	2254	BHMRRS
2263	pp	2255	BHMRRS
2263	pp	2251	BHMRRS
2263	pp	867	CORUM
2014	pp	3982	BHMRRS
2014	pp	3786	BHMRRS
2014	pp	801	BHMRRS
2014	pp	808	BHMRRS
2014	pp	2012	BHMRRS
2014	pp	2013	BHMRRS
23753	pp	7184	BHMRRS
23753	pp	29954	BHMRRS
23753	pp	5479	BHMRRS
23753	pp	51726	BHMRRS
23753	pp	3309	BHMRRS
23753	pp	10130	BHMRRS
23753	pp	1719	BHMRRS
23753	pp	10585	BHMRRS
25870	pp	9372	BHMRRS
25870	pp	55294	BHMRRS
56949	pp	6917	BHMRRS
56949	pp	902	BHMRRS
56949	pp	57703	CORUM
56949	pp	57461	CORUM
56949	pp	57685	BHMRRS
56949	pp	89978	BHMRRS
56949	pp	5438	BHMRRS
56949	pp	2968	BHMRRS
56949	pp	5439	BHMRRS
56949	pp	51340	CORUM
56949	pp	10450	CORUM
56949	pp	5356	CORUM
56949	pp	10569	CORUM
56949	pp	25949	CORUM
56949	pp	1153	CORUM
56949	pp	1655	CORUM
56949	pp	1659	CORUM
56949	pp	3550	CORUM
56949	pp	4343	CORUM
56949	pp	5496	CORUM
56949	pp	6430	CORUM
56949	pp	6434	CORUM
56949	pp	6629	CORUM
56949	pp	6631	CORUM
56949	pp	7307	CORUM
56949	pp	7536	CORUM
56949	pp	7756	CORUM
56949	pp	7919	CORUM
56949	pp	8175	CORUM
56949	pp	8220	CORUM
56949	pp	8449	CORUM
56949	pp	8559	CORUM
56949	pp	8563	CORUM
56949	pp	8896	CORUM
56949	pp	8899	CORUM
56949	pp	9092	CORUM
56949	pp	9128	CORUM
56949	pp	9129	CORUM
56949	pp	9343	CORUM
56949	pp	9410	CORUM
56949	pp	9416	CORUM
56949	pp	9584	CORUM
56949	pp	9589	CORUM
56949	pp	9716	CORUM
56949	pp	9775	CORUM
56949	pp	9785	CORUM
56949	pp	9879	CORUM
56949	pp	9939	CORUM
56949	pp	9984	CORUM
56949	pp	10286	CORUM
56949	pp	10465	CORUM
56949	pp	10643	CORUM
56949	pp	10713	CORUM
56949	pp	10915	CORUM
56949	pp	10921	CORUM
56949	pp	11017	CORUM
56949	pp	22827	CORUM
56949	pp	22985	CORUM
56949	pp	23013	CORUM
56949	pp	23350	CORUM
56949	pp	23398	CORUM
56949	pp	23759	CORUM
56949	pp	25804	CORUM
56949	pp	25962	CORUM
56949	pp	29105	CORUM
56949	pp	51428	CORUM
56949	pp	51503	CORUM
56949	pp	51593	CORUM
56949	pp	51645	CORUM
56949	pp	51755	CORUM
56949	pp	53938	CORUM
56949	pp	55660	CORUM
56949	pp	55696	CORUM
56949	pp	56259	CORUM
56949	pp	57187	CORUM
56949	pp	58509	CORUM
56949	pp	58517	CORUM
56949	pp	64783	CORUM
56949	pp	79002	CORUM
56949	pp	79228	CORUM
56949	pp	80145	CORUM
56949	pp	84321	CORUM
56949	pp	84811	CORUM
56949	pp	84991	CORUM
56949	pp	94104	CORUM
56949	pp	2483	CORUM
56949	pp	4116	CORUM
56949	pp	5411	CORUM
56949	pp	10283	CORUM
56949	pp	22913	CORUM
56949	pp	27258	CORUM
56949	pp	55094	CORUM
56949	pp	55596	CORUM
56949	pp	60625	CORUM
56949	pp	84292	CORUM
56949	pp	220988	CORUM
285	pp	7010	BHMRRS
285	pp	284	BHMRRS
3107	pp	3803	BHMRRS
3107	pp	3806	BHMRRS
3107	pp	6891	BHMRRS
3107	pp	3802	BHMRRS
3107	pp	4277	BHMRRS
3107	pp	6941	BHMRRS
3107	pp	3135	BHMRRS
3107	pp	3824	BHMRRS
3107	pp	3811	BHMRRS
3107	pp	3809	BHMRRS
3107	pp	3804	BHMRRS
3107	pp	3133	BHMRRS
3107	pp	811	BHMRRS
3107	pp	6892	BHMRRS
3107	pp	925	BHMRRS
3107	pp	3309	BHMRRS
3107	pp	3105	BHMRRS
3107	pp	10288	BHMRRS
3107	pp	10859	BHMRRS
26000	pp	8218	BHMRRS
26000	pp	5516	BHMRRS
4332	pp	9447	BHMRRS
6297	pp	79959	BHMRRS
6297	pp	6299	BHMRRS
6297	pp	83637	BHMRRS
6297	pp	2138	BHMRRS
51421	pp	79571	BHMRRS
51421	pp	8379	BHMRRS
51421	pp	54474	BHMRRS
51421	pp	55110	BHMRRS
51421	pp	9513	BHMRRS
51421	pp	2791	BHMRRS
51421	pp	4354	BHMRRS
51421	pp	55114	CORUM
51421	pp	64398	CORUM
51421	pp	143098	CORUM
51421	pp	154796	CORUM
51421	pp	154810	CORUM
2242	pp	613	BHMRRS
2242	pp	84941	BHMRRS
2242	pp	9564	BHMRRS
2242	pp	22821	BHMRRS
2242	pp	6774	BHMRRS
2242	pp	56896	BHMRRS
10128	pp	23593	BHMRRS
10128	pp	55201	BHMRRS
10128	pp	8409	BHMRRS
10128	pp	27443	BHMRRS
23099	pp	51224	BHMRRS
23099	pp	147687	BHMRRS
4628	pp	6772	BHMRRS
4628	pp	6672	BHMRRS
4628	pp	5087	BHMRRS
4628	pp	3148	BHMRRS
4628	pp	127540	BHMRRS
4628	pp	128872	BHMRRS
4628	pp	27126	BHMRRS
4628	pp	3308	CORUM
4628	pp	4691	CORUM
4628	pp	4869	CORUM
23557	pp	6462	BHMRRS
23557	pp	282991	CORUM
23557	pp	9001	BHMRRS
23557	pp	780	BHMRRS
23557	pp	6000	BHMRRS
23557	pp	6616	BHMRRS
23557	pp	8518	BHMRRS
23557	pp	3915	BHMRRS
23557	pp	9166	BHMRRS
23557	pp	9737	BHMRRS
23557	pp	10989	BHMRRS
23557	pp	10615	BHMRRS
23557	pp	2647	CORUM
23557	pp	26258	CORUM
23557	pp	55330	CORUM
23557	pp	63915	CORUM
23557	pp	388552	CORUM
23557	pp	8120	CORUM
23557	pp	8546	CORUM
23557	pp	8943	CORUM
23557	pp	10239	CORUM
23557	pp	10947	CORUM
23557	pp	26985	CORUM
23557	pp	11234	CORUM
23557	pp	79803	CORUM
23557	pp	84343	CORUM
51582	pp	57038	BHMRRS
51582	pp	58478	BHMRRS
51582	pp	84896	BHMRRS
51582	pp	435	BHMRRS
51582	pp	10157	BHMRRS
5903	pp	998	BHMRRS
5903	pp	9961	BHMRRS
5903	pp	9924	BHMRRS
5903	pp	7045	BHMRRS
5903	pp	9703	BHMRRS
5903	pp	5956	BHMRRS
5903	pp	6872	BHMRRS
5903	pp	8663	BHMRRS
5903	pp	9693	BHMRRS
5903	pp	9742	BHMRRS
5903	pp	7392	BHMRRS
5903	pp	79784	BHMRRS
5903	pp	84159	BHMRRS
5903	pp	2317	BHMRRS
5903	pp	122970	BHMRRS
5903	pp	5339	BHMRRS
5903	pp	51742	BHMRRS
5903	pp	5725	BHMRRS
5903	pp	2138	BHMRRS
5903	pp	5080	BHMRRS
5903	pp	10564	BHMRRS
5903	pp	3843	BHMRRS
5903	pp	2935	BHMRRS
5903	pp	11047	BHMRRS
5903	pp	570	BHMRRS
5903	pp	4306	BHMRRS
5903	pp	11260	BHMRRS
5903	pp	57535	BHMRRS
5903	pp	5315	BHMRRS
5903	pp	26065	BHMRRS
5903	pp	55183	BHMRRS
5903	pp	51332	BHMRRS
5903	pp	4122	BHMRRS
5903	pp	2652	BHMRRS
328	pp	5425	BHMRRS
328	pp	4595	BHMRRS
328	pp	3978	BHMRRS
328	pp	7515	BHMRRS
328	pp	6418	BHMRRS
328	pp	4968	BHMRRS
328	pp	4350	BHMRRS
328	pp	51115	BHMRRS
328	pp	57804	BHMRRS
328	pp	6996	BHMRRS
328	pp	4913	BHMRRS
328	pp	7295	BHMRRS
328	pp	5424	BHMRRS
328	pp	3148	BHMRRS
328	pp	1639	BHMRRS
328	pp	10309	BHMRRS
328	pp	6774	CORUM
328	pp	163732	CORUM
328	pp	3364	CORUM
5307	pp	6908	BHMRRS
5307	pp	4760	BHMRRS
4485	pp	6692	BHMRRS
4485	pp	7039	BHMRRS
4485	pp	999	BHMRRS
4485	pp	5328	BHMRRS
4485	pp	7301	BHMRRS
4485	pp	4486	BHMRRS
4485	pp	7375	BHMRRS
4485	pp	9235	BHMRRS
4485	pp	2252	BHMRRS
4485	pp	12	BHMRRS
4485	pp	3082	BHMRRS
4485	pp	10653	BHMRRS
4485	pp	3083	BHMRRS
51285	pp	64750	BHMRRS
51285	pp	90	BHMRRS
117246	pp	5238	BHMRRS
117246	pp	4115	BHMRRS
117246	pp	8886	BHMRRS
117246	pp	3692	BHMRRS
117246	pp	26354	BHMRRS
117246	pp	54663	BHMRRS
117246	pp	54552	BHMRRS
117246	pp	79039	BHMRRS
117246	pp	283209	BHMRRS
117246	pp	55759	BHMRRS
117246	pp	55276	BHMRRS
51324	pp	920	BHMRRS
51324	pp	56474	BHMRRS
51324	pp	55122	BHMRRS
51324	pp	66036	BHMRRS
51324	pp	5631	BHMRRS
51324	pp	51076	BHMRRS
2317	pp	51455	BHMRRS
2317	pp	7253	BHMRRS
2317	pp	54751	BHMRRS
2317	pp	2318	BHMRRS
2317	pp	4867	BHMRRS
10915	pp	4189	BHMRRS
10915	pp	7171	BHMRRS
10915	pp	7536	CORUM
10915	pp	55692	BHMRRS
10915	pp	4869	BHMRRS
10915	pp	9869	BHMRRS
10915	pp	3309	BHMRRS
10915	pp	1153	CORUM
10915	pp	1655	CORUM
10915	pp	1659	CORUM
10915	pp	3550	CORUM
10915	pp	4343	CORUM
10915	pp	5356	CORUM
10915	pp	5496	CORUM
10915	pp	6430	CORUM
10915	pp	6434	CORUM
10915	pp	6629	CORUM
10915	pp	6631	CORUM
10915	pp	7307	CORUM
10915	pp	7756	CORUM
10915	pp	7919	CORUM
10915	pp	8175	CORUM
10915	pp	8220	CORUM
10915	pp	8449	CORUM
10915	pp	8559	CORUM
10915	pp	8563	CORUM
10915	pp	8896	CORUM
10915	pp	8899	CORUM
10915	pp	9092	CORUM
10915	pp	9128	CORUM
10915	pp	9129	CORUM
10915	pp	9343	CORUM
10915	pp	9410	CORUM
10915	pp	9416	CORUM
10915	pp	9584	CORUM
10915	pp	9589	CORUM
10915	pp	9716	CORUM
10915	pp	9775	CORUM
10915	pp	9785	CORUM
10915	pp	9879	CORUM
10915	pp	9939	CORUM
10915	pp	9984	CORUM
10915	pp	10286	CORUM
10915	pp	10450	CORUM
10915	pp	10465	CORUM
10915	pp	10569	CORUM
10915	pp	10643	CORUM
10915	pp	10713	CORUM
10915	pp	10921	CORUM
10915	pp	11017	CORUM
10915	pp	22827	CORUM
10915	pp	22985	CORUM
10915	pp	23013	CORUM
10915	pp	23350	CORUM
10915	pp	23398	CORUM
10915	pp	23759	CORUM
10915	pp	25804	CORUM
10915	pp	25949	CORUM
10915	pp	25962	CORUM
10915	pp	29105	CORUM
10915	pp	51340	CORUM
10915	pp	51428	CORUM
10915	pp	51503	CORUM
10915	pp	51593	CORUM
10915	pp	51645	CORUM
10915	pp	51755	CORUM
10915	pp	53938	CORUM
10915	pp	55660	CORUM
10915	pp	55696	CORUM
10915	pp	56259	CORUM
10915	pp	57187	CORUM
10915	pp	57461	CORUM
10915	pp	57703	CORUM
10915	pp	58509	CORUM
10915	pp	58517	CORUM
10915	pp	64783	CORUM
10915	pp	79002	CORUM
10915	pp	79228	CORUM
10915	pp	80145	CORUM
10915	pp	84321	CORUM
10915	pp	84811	CORUM
10915	pp	84991	CORUM
10915	pp	94104	CORUM
6045	pp	7024	BHMRRS
6045	pp	64750	BHMRRS
6045	pp	8535	CORUM
6045	pp	84148	BHMRRS
6045	pp	5062	BHMRRS
6045	pp	4297	BHMRRS
6045	pp	3093	BHMRRS
6045	pp	8467	CORUM
6045	pp	22955	CORUM
6045	pp	57332	CORUM
6045	pp	80012	CORUM
6045	pp	84733	CORUM
6045	pp	7528	CORUM
6045	pp	1058	CORUM
6045	pp	1060	CORUM
6045	pp	2491	CORUM
6045	pp	3309	CORUM
6045	pp	6749	CORUM
6045	pp	8451	CORUM
6045	pp	9589	CORUM
6045	pp	9688	CORUM
6045	pp	9785	CORUM
6045	pp	11198	CORUM
6045	pp	22837	CORUM
6045	pp	23091	CORUM
6045	pp	25962	CORUM
6045	pp	51593	CORUM
6045	pp	51773	CORUM
6045	pp	55717	CORUM
6045	pp	64105	CORUM
6045	pp	64946	CORUM
6045	pp	79019	CORUM
6045	pp	79172	CORUM
6045	pp	79682	CORUM
6045	pp	79801	CORUM
6045	pp	79948	CORUM
6045	pp	80829	CORUM
6045	pp	91687	CORUM
6045	pp	23429	CORUM
6045	pp	54880	CORUM
6045	pp	84678	CORUM
6045	pp	84759	CORUM
6045	pp	1876	CORUM
6045	pp	2707	CORUM
6045	pp	7027	CORUM
6045	pp	10138	CORUM
6045	pp	23269	CORUM
6045	pp	79813	CORUM
6045	pp	83746	CORUM
6045	pp	84108	CORUM
23510	pp	79734	BHMRRS
23510	pp	5866	BHMRRS
23510	pp	5080	BHMRRS
23510	pp	54676	BHMRRS
23510	pp	54442	BHMRRS
2904	pp	9743	BHMRRS
2904	pp	815	BHMRRS
2904	pp	8825	BHMRRS
2904	pp	64130	BHMRRS
2904	pp	88	BHMRRS
2904	pp	60412	BHMRRS
2904	pp	1740	BHMRRS
2904	pp	2893	BHMRRS
2904	pp	260425	BHMRRS
1244	pp	821	BHMRRS
1244	pp	9368	BHMRRS
2219	pp	10747	BHMRRS
3981	pp	7520	CORUM
3981	pp	7518	CORUM
3981	pp	7515	CORUM
3981	pp	79026	CORUM
3981	pp	79840	CORUM
3981	pp	4361	CORUM
3981	pp	4683	CORUM
51154	pp	999	BHMRRS
51154	pp	84365	BHMRRS
51154	pp	8886	BHMRRS
51154	pp	54552	BHMRRS
51154	pp	55759	BHMRRS
51154	pp	9533	BHMRRS
51154	pp	6829	BHMRRS
51154	pp	86781	BHMRRS
51154	pp	26354	BHMRRS
51154	pp	3692	BHMRRS
51154	pp	16	BHMRRS
51154	pp	29889	BHMRRS
55068	pp	60491	BHMRRS
55068	pp	3692	BHMRRS
55068	pp	10495	BHMRRS
829	pp	832	CORUM
829	pp	1639	BHMRRS
829	pp	23607	CORUM
829	pp	6285	BHMRRS
829	pp	55114	CORUM
829	pp	64398	CORUM
829	pp	154796	CORUM
57596	pp	9229	BHMRRS
57596	pp	9729	BHMRRS
57596	pp	9099	BHMRRS
57596	pp	5987	BHMRRS
57596	pp	58500	BHMRRS
57596	pp	84080	BHMRRS
57596	pp	147687	BHMRRS
57596	pp	117144	BHMRRS
57596	pp	55734	BHMRRS
57596	pp	3983	BHMRRS
57596	pp	22893	BHMRRS
57596	pp	50619	BHMRRS
4144	pp	55644	BHMRRS
4144	pp	84803	BHMRRS
4144	pp	79711	BHMRRS
4144	pp	64172	BHMRRS
4144	pp	55748	BHMRRS
4144	pp	79850	BHMRRS
4144	pp	875	BHMRRS
4144	pp	83723	BHMRRS
4144	pp	84735	BHMRRS
57158	pp	859	BHMRRS
57158	pp	6610	BHMRRS
57158	pp	56704	BHMRRS
2664	pp	5880	BHMRRS
2664	pp	81876	BHMRRS
2664	pp	399	BHMRRS
2664	pp	5861	BHMRRS
2664	pp	5868	BHMRRS
2664	pp	998	BHMRRS
2664	pp	9367	BHMRRS
2664	pp	8766	BHMRRS
2664	pp	10102	BHMRRS
54764	pp	81926	BHMRRS
54764	pp	7189	BHMRRS
1577	pp	1572	BHMRRS
1509	pp	6462	BHMRRS
1509	pp	93650	BHMRRS
1509	pp	1510	BHMRRS
1509	pp	5660	BHMRRS
1509	pp	920	BHMRRS
1509	pp	1201	BHMRRS
51422	pp	5571	BHMRRS
51422	pp	5562	BHMRRS
51422	pp	5564	BHMRRS
51422	pp	5565	BHMRRS
5428	pp	79877	BHMRRS
5428	pp	6742	BHMRRS
4692	pp	4924	BHMRRS
4692	pp	4925	BHMRRS
4692	pp	64219	BHMRRS
4692	pp	4682	BHMRRS
10612	pp	463	BHMRRS
10612	pp	81	BHMRRS
10612	pp	5161	BHMRRS
10612	pp	3093	BHMRRS
3486	pp	8038	BHMRRS
3486	pp	7448	BHMRRS
3486	pp	51155	BHMRRS
3486	pp	60676	BHMRRS
3486	pp	3489	BHMRRS
3486	pp	7018	BHMRRS
3486	pp	4052	BHMRRS
3486	pp	3818	BHMRRS
3486	pp	3485	BHMRRS
3486	pp	1277	BHMRRS
3486	pp	3483	CORUM
6348	pp	6351	BHMRRS
6348	pp	643	BHMRRS
6348	pp	1234	BHMRRS
6348	pp	1233	BHMRRS
6348	pp	1230	BHMRRS
2273	pp	6722	BHMRRS
2273	pp	3516	CORUM
2273	pp	8535	BHMRRS
2273	pp	2275	BHMRRS
2273	pp	10877	BHMRRS
323	pp	334	BHMRRS
283518	pp	9513	BHMRRS
283518	pp	91056	BHMRRS
283518	pp	8812	BHMRRS
283518	pp	85359	BHMRRS
3676	pp	914	BHMRRS
3676	pp	9404	BHMRRS
3676	pp	3964	BHMRRS
3676	pp	958	BHMRRS
3676	pp	6744	BHMRRS
3676	pp	7058	CORUM
3676	pp	920	BHMRRS
3676	pp	941	BHMRRS
