Bait	Prey	MiST score
CA	Q15645	0.00000
CA	Q15717	0.00000
CA	Q15750	0.00000
CA	Q15758	0.00000
CA	Q15776	0.00000
CA	Q15843	0.00000
CA	Q15904	0.00000
CA	Q16186	0.00000
CA	Q16531	0.00000
CA	Q16537	0.00000
CA	Q16539	0.00000
CA	Q16540	0.00000
CA	Q16576	0.00000
CA	Q16629	0.00000
CA	Q16637	0.00000
CA	Q16643	0.00000
CA	Q16666	0.00000
CA	Q16763	0.00000
CA	Q16769	0.00000
CA	Q16775	0.00000
CA	Q16777	0.00000
CA	Q16778	0.00000
CA	Q16795	0.00000
CA	Q16831	0.00000
CA	Q16875	0.00000
CA	Q16891	0.00000
CA	Q1KMD3	0.00000
CA	Q29940	0.00000
CA	Q29960	0.00000
CA	Q29963	0.00000
CA	Q29RF7	0.00000
CA	Q2M2I5	0.00000
CA	Q2NL82	0.00000
CA	Q2PZI1	0.00000
CA	Q2T9J0	0.00000
CA	Q2TAK8	0.00000
CA	Q2TAY7	0.00000
CA	Q2TB90	0.00000
CA	Q2WEN9	0.00000
CA	Q31612	0.00000
CA	Q32P44	0.00000
CA	Q3KQU3	0.00000
CA	Q3LI77	0.00000
CA	Q3SXM5	0.00000
CA	Q3SY84	0.00000
CA	Q3T8J9	0.00000
CA	Q3ZCQ8	0.00000
CA	Q496Y0	0.00000
CA	Q49A26	0.00000
CA	Q4G0J3	0.00000
CA	Q4G163	0.00000
CA	Q4U2R6	0.00000
CA	Q52LG2	0.00000
CA	Q53GQ0	0.00000
CA	Q53H12	0.00000
CA	Q53S58	0.00000
CA	Q56VL3	0.00000
CA	Q5BJD5	0.00000
CA	Q5BJF2	0.00000
CA	Q5C9Z4	0.00000
CA	Q5DID0	0.00000
CA	Q5EBN2	0.00000
CA	Q5GH72	0.00000
CA	Q5H9F3	0.00000
CA	Q5H9J7	0.00000
CA	Q5H9R7	0.00000
CA	Q5JQF8	0.00000
CA	Q5JRX3	0.00000
CA	Q5JTH9	0.00000
CA	Q5JTZ9	0.00000
CA	Q5QNW6	0.00000
CA	Q5RKV6	0.00000
CA	Q5SNV9	0.00000
CA	Q5SRE5	0.00000
CA	Q5SW79	0.00000
CA	Q5SWX8	0.00000
CA	Q5SY16	0.00000
CA	Q5T160	0.00000
CA	Q5T1J5	0.00000
CA	Q5T280	0.00000
CA	Q5T2N8	0.00000
CA	Q5T3I0	0.00000
CA	Q5T447	0.00000
CA	Q5T4S7	0.00000
CA	Q5T653	0.00000
CA	Q5T749	0.00000
CA	Q5T8D3	0.00000
CA	Q5T9A4	0.00000
CA	Q5TAQ9	0.00000
CA	Q5TCY1	0.00000
CA	Q5TH69	0.00000
CA	Q5VSL9	0.00000
CA	Q5VTB9	0.00000
CA	Q5VWQ8	0.00000
CA	Q5VWZ2	0.00000
CA	Q5VYK3	0.00000
CA	Q5VYS8	0.00000
CA	Q5VZ46	0.00000
CA	Q5W0Q7	0.00000
CA	Q5XKE5	0.00000
CA	Q5XKP0	0.00000
CA	Q63HN8	0.00000
CA	Q658P3	0.00000
CA	Q66K14	0.00000
CA	Q68CP9	0.00000
CA	Q68CQ4	0.00000
CA	Q68D10	0.00000
CA	Q69YN4	0.00000
CA	Q6DD87	0.00000
CA	Q6DKI1	0.00000
CA	Q6DN03	0.00000
CA	Q6DRA6	0.00000
CA	Q6FI13	0.00000
CA	Q6IAN0	0.00000
CA	Q6L8H4	0.00000
CA	Q6NSZ9	0.00000
CA	Q6NZI2	0.00000
CA	Q6P158	0.00000
CA	Q6P161	0.00000
CA	Q6P1L8	0.00000
CA	Q6P1M0	0.00000
CA	Q6P1N0	0.00000
CA	Q6P1X5	0.00000
CA	Q6P2Q9	0.00000
CA	Q6P3W7	0.00000
CA	Q6P3X3	0.00000
CA	Q6P6B1	0.00000
CA	Q6P6C2	0.00000
CA	Q6P9B6	0.00000
CA	Q6PCB5	0.00000
CA	Q6PCT2	0.00000
CA	Q6PEY2	0.00000
CA	Q6PGP7	0.00000
CA	Q6PK04	0.00000
CA	Q6PKG0	0.00000
CA	Q6R2W3	0.00000
CA	Q6UN15	0.00000
CA	Q6UVJ0	0.00000
CA	Q6UW78	0.00000
CA	Q6VAB6	0.00000
CA	Q6Y7W6	0.00000
CA	Q6ZMG9	0.00000
CA	Q6ZMN7	0.00000
CA	Q6ZN17	0.00000
CA	Q6ZPD9	0.00000
CA	Q6ZRP7	0.00000
CA	Q6ZVD7	0.00000
CA	Q70CQ2	0.00000
CA	Q70YC4	0.00000
CA	Q71RC2	0.00000
CA	Q71U36	0.00000
CA	Q71UM5	0.00000
CA	Q75N90	0.00000
CA	Q7KZN9	0.00000
CA	Q7L014	0.00000
CA	Q7L0Y3	0.00000
CA	Q7L2E3	0.00000
CA	Q7L2H7	0.00000
CA	Q7L2J0	0.00000
CA	Q7L3S4	0.00000
CA	Q7L3T8	0.00000
CA	Q7L576	0.00000
CA	Q7L5D6	0.00000
CA	Q7L7L0	0.00000
CA	Q7L8L6	0.00000
CA	Q7RTM1	0.00000
CA	Q7RTS5	0.00000
CA	Q7RTS7	0.00000
CA	Q7RTV0	0.00000
CA	Q7RTY8	0.00000
CA	Q7Z2W4	0.00000
CA	Q7Z2W9	0.00000
CA	Q7Z3E5	0.00000
CA	Q7Z3K6	0.00000
CA	Q7Z3U7	0.00000
CA	Q7Z3Y7	0.00000
CA	Q7Z3Y8	0.00000
CA	Q7Z417	0.00000
CA	Q7Z478	0.00000
CA	Q7Z4H3	0.00000
CA	Q7Z4Q2	0.00000
CA	Q7Z4R8	0.00000
CA	Q7Z4W1	0.00000
CA	Q7Z591	0.00000
CA	Q7Z6J4	0.00000
CA	Q7Z6Z7	0.00000
CA	Q7Z739	0.00000
CA	Q7Z794	0.00000
CA	Q7Z7B0	0.00000
CA	Q7Z7F7	0.00000
CA	Q7Z7H5	0.00000
CA	Q7Z7H8	0.00000
CA	Q7Z7K6	0.00000
CA	Q86SQ7	0.00000
CA	Q86T03	0.00000
CA	Q86T13	0.00000
CA	Q86T24	0.00000
CA	Q86T82	0.00000
CA	Q86U06	0.00000
CA	Q86U38	0.00000
CA	Q86U42	0.00000
CA	Q86U86	0.00000
CA	Q86UE4	0.00000
CA	Q86UK0	0.00000
CA	Q86UP2	0.00000
CA	Q86UP3	0.00000
CA	Q86UT6	0.00000
CA	Q86V20	0.00000
CA	Q86V81	0.00000
CA	Q86VI3	0.00000
CA	Q86VM9	0.00000
CA	Q86VP6	0.00000
CA	Q86VQ1	0.00000
CA	Q86VV8	0.00000
CA	Q86W24	0.00000
CA	Q86WA8	0.00000
CA	Q86WX3	0.00000
CA	Q86XI2	0.00000
CA	Q86XZ4	0.00000
CA	Q86Y39	0.00000
CA	Q86Y46	0.00000
CA	Q86Y56	0.00000
CA	Q86YD1	0.00000
CA	Q86YZ3	0.00000
CA	Q8IUC1	0.00000
CA	Q8IUE6	0.00000
CA	Q8IUF8	0.00000
CA	Q8IUH4	0.00000
CA	Q8IUX4	0.00000
CA	Q8IVM0	0.00000
CA	Q8IWS0	0.00000
CA	Q8IWV8	0.00000
CA	Q8IWX8	0.00000
CA	Q8IWZ3	0.00000
CA	Q8IX01	0.00000
CA	Q8IX12	0.00000
CA	Q8IX18	0.00000
CA	Q8IXB1	0.00000
CA	Q8IXI1	0.00000
CA	Q8IXI2	0.00000
CA	Q8IXM3	0.00000
CA	Q8IY37	0.00000
CA	Q8IY81	0.00000
CA	Q8IY95	0.00000
CA	Q8IYS2	0.00000
CA	Q8IZ69	0.00000
CA	Q8IZH2	0.00000
CA	Q8IZL8	0.00000
CA	Q8IZP6	0.00000
CA	Q8N159	0.00000
CA	Q8N163	0.00000
CA	Q8N1F7	0.00000
CA	Q8N1G0	0.00000
CA	Q8N1G4	0.00000
CA	Q8N1N4	0.00000
CA	Q8N257	0.00000
CA	Q8N264	0.00000
CA	Q8N290	0.00000
CA	Q8N2K0	0.00000
CA	Q8N3C0	0.00000
CA	Q8N3X6	0.00000
CA	Q8N442	0.00000
CA	Q8N4N3	0.00000
CA	Q8N4V1	0.00000
CA	Q8N511	0.00000
CA	Q8N5C6	0.00000
CA	Q8N5C8	0.00000
CA	Q8N5L8	0.00000
CA	Q8N5M9	0.00000
CA	Q8N5N7	0.00000
CA	Q8N5Z5	0.00000
CA	Q8N6G2	0.00000
CA	Q8N726	0.00000
CA	Q8N8E3	0.00000
CA	Q8N983	0.00000
CA	Q8N9T8	0.00000
CA	Q8NAF0	0.00000
CA	Q8NAX2	0.00000
CA	Q8NB37	0.00000
CA	Q8NBJ5	0.00000
CA	Q8NBM4	0.00000
CA	Q8NBS9	0.00000
CA	Q8NBV8	0.00000
CA	Q8NC51	0.00000
CA	Q8NC56	0.00000
CA	Q8NC60	0.00000
CA	Q8NCA5	0.00000
CA	Q8NCE2	0.00000
CA	Q8NCG7	0.00000
CA	Q8ND56	0.00000
CA	Q8NDX1	0.00000
CA	Q8NE63	0.00000
CA	Q8NE65	0.00000
CA	Q8NE71	0.00000
CA	Q8NEJ9	0.00000
CA	Q8NEW0	0.00000
CA	Q8NEZ4	0.00000
CA	Q8NF37	0.00000
CA	Q8NFF5	0.00000
CA	Q8NFG4	0.00000
CA	Q8NFH3	0.00000
CA	Q8NFJ9	0.00000
CA	Q8NFW8	0.00000
CA	Q8NG27	0.00000
CA	Q8NGT9	0.00000
CA	Q8NH50	0.00000
CA	Q8NHQ9	0.00000
CA	Q8NHV4	0.00000
CA	Q8NI36	0.00000
CA	Q8NI60	0.00000
CA	Q8TAE8	0.00000
CA	Q8TAG9	0.00000
CA	Q8TAP9	0.00000
CA	Q8TB72	0.00000
CA	Q8TBF4	0.00000
CA	Q8TBK6	0.00000
CA	Q8TBY0	0.00000
CA	Q8TC07	0.00000
CA	Q8TC26	0.00000
CA	Q8TCC3	0.00000
CA	Q8TCG1	0.00000
CA	Q8TCJ2	0.00000
CA	Q8TCU4	0.00000
CA	Q8TDD1	0.00000
CA	Q8TDI0	0.00000
CA	Q8TDN6	0.00000
CA	Q8TDY2	0.00000
CA	Q8TE96	0.00000
CA	Q8TEB1	0.00000
CA	Q8TED0	0.00000
CA	Q8TEX9	0.00000
CA	Q8TF09	0.00000
CA	Q8TF40	0.00000
CA	Q8WTT2	0.00000
CA	Q8WUA4	0.00000
CA	Q8WUK0	0.00000
CA	Q8WUM0	0.00000
CA	Q8WUY1	0.00000
CA	Q8WUY8	0.00000
CA	Q8WV92	0.00000
CA	Q8WVE7	0.00000
CA	Q8WVM0	0.00000
CA	Q8WVM8	0.00000
CA	Q8WVX9	0.00000
CA	Q8WWC4	0.00000
CA	Q8WWY3	0.00000
CA	Q8WXX5	0.00000
CA	Q8WY22	0.00000
CA	Q8WYQ5	0.00000
CA	Q8WZ42	0.00000
CA	Q8WZA9	0.00000
CA	Q92187	0.00000
CA	Q92499	0.00000
CA	Q92522	0.00000
CA	Q92526	0.00000
CA	Q92527	0.00000
CA	Q92538	0.00000
CA	Q92546	0.00000
CA	Q92552	0.00000
CA	Q92598	0.00000
CA	Q92615	0.00000
CA	Q92616	0.00000
CA	Q92621	0.00000
CA	Q92629	0.00000
CA	Q92643	0.00000
CA	Q92665	0.00000
CA	Q92673	0.00000
CA	Q92764	0.00000
CA	Q92793	0.00000
CA	Q92804	0.00000
CA	Q92805	0.00000
CA	Q92837	0.00000
CA	Q92841	0.00000
CA	Q92900	0.00000
CA	Q92945	0.00000
CA	Q92947	0.00000
CA	Q92973	0.00000
CA	Q92974	0.00000
CA	Q92979	0.00000
CA	Q92990	0.00000
CA	Q93008	0.00000
CA	Q93009	0.00000
CA	Q93034	0.00000
CA	Q93050	0.00000
CA	Q93077	0.00000
CA	Q93079	0.00000
CA	Q95604	0.00000
CA	Q969G3	0.00000
CA	Q969M3	0.00000
CA	Q969N2	0.00000
CA	Q969Q0	0.00000
CA	Q969X5	0.00000
CA	Q969Z0	0.00000
CA	Q96A08	0.00000
CA	Q96A33	0.00000
CA	Q96A35	0.00000
CA	Q96A83	0.00000
CA	Q96AG4	0.00000
CA	Q96AY3	0.00000
CA	Q96B26	0.00000
CA	Q96BP2	0.00000
CA	Q96BW9	0.00000
CA	Q96C36	0.00000
CA	Q96CS3	0.00000
CA	Q96CW1	0.00000
CA	Q96D53	0.00000
CA	Q96DG6	0.00000
CA	Q96DH6	0.00000
CA	Q96DV4	0.00000
CA	Q96DZ1	0.00000
CA	Q96EB6	0.00000
CA	Q96EK4	0.00000
CA	Q96EL2	0.00000
CA	Q96EL3	0.00000
CA	Q96EP5	0.00000
CA	Q96EU6	0.00000
CA	Q96EV8	0.00000
CA	Q96EY1	0.00000
CA	Q96EY7	0.00000
CA	Q96F07	0.00000
CA	Q96F63	0.00000
CA	Q96FV2	0.00000
CA	Q96G21	0.00000
CA	Q96G23	0.00000
CA	Q96GA3	0.00000
CA	Q96GC5	0.00000
CA	Q96GM8	0.00000
CA	Q96GQ7	0.00000
CA	Q96HI0	0.00000
CA	Q96HN2	0.00000
CA	Q96HR8	0.00000
CA	Q96HS1	0.00000
CA	Q96I25	0.00000
CA	Q96I59	0.00000
CA	Q96IX5	0.00000
CA	Q96JJ7	0.00000
CA	Q96JK2	0.00000
CA	Q96JN8	0.00000
CA	Q96JP5	0.00000
CA	Q96KK5	0.00000
CA	Q96KP1	0.00000
CA	Q96KQ7	0.00000
CA	Q96KR1	0.00000
CA	Q96L21	0.00000
CA	Q96L73	0.00000
CA	Q96L96	0.00000
CA	Q96M89	0.00000
CA	Q96ME7	0.00000
CA	Q96MF7	0.00000
CA	Q96MH2	0.00000
CA	Q96MI9	0.00000
CA	Q96ND0	0.00000
CA	Q96NY9	0.00000
CA	Q96P11	0.00000
CA	Q96P70	0.00000
CA	Q96PK2	0.00000
CA	Q96PK6	0.00000
CA	Q96PU5	0.00000
CA	Q96PU8	0.00000
CA	Q96PV6	0.00000
CA	Q96QR8	0.00000
CA	Q96QV6	0.00000
CA	Q96RG2	0.00000
CA	Q96RT1	0.00000
CA	Q96RV3	0.00000
CA	Q96S59	0.00000
CA	Q96SB4	0.00000
CA	Q96SI9	0.00000
CA	Q96ST3	0.00000
CA	Q96T76	0.00000
CA	Q99417	0.00000
CA	Q99456	0.00000
CA	Q99459	0.00000
CA	Q99460	0.00000
CA	Q99470	0.00000
CA	Q99523	0.00000
CA	Q99547	0.00000
CA	Q99575	0.00000
CA	Q99613	0.00000
CA	Q99615	0.00000
CA	Q99618	0.00000
CA	Q99623	0.00000
CA	Q99712	0.00000
CA	Q99714	0.00000
CA	Q99715	0.00000
CA	Q99720	0.00000
CA	Q99729	0.00000
CA	Q99733	0.00000
CA	Q99755	0.00000
CA	Q99832	0.00000
CA	Q99848	0.00000
CA	Q99867	0.00000
CA	Q99873	0.00000
CA	Q99877	0.00000
CA	Q99878	0.00000
CA	Q99879	0.00000
CA	Q99880	0.00000
CA	Q99942	0.00000
CA	Q9BPW8	0.00000
CA	Q9BQ04	0.00000
CA	Q9BQ39	0.00000
CA	Q9BQ48	0.00000
CA	Q9BQ52	0.00000
CA	Q9BQ67	0.00000
CA	Q9BQ75	0.00000
CA	Q9BQA1	0.00000
CA	Q9BQB6	0.00000
CA	Q9BQC6	0.00000
CA	Q9BQE3	0.00000
CA	Q9BQG0	0.00000
CA	Q9BQT8	0.00000
CA	Q9BRJ2	0.00000
CA	Q9BRJ6	0.00000
CA	Q9BRK5	0.00000
CA	Q9BRP1	0.00000
CA	Q9BRP8	0.00000
CA	Q9BRS2	0.00000
CA	Q9BRT6	0.00000
CA	Q9BRX2	0.00000
CA	Q9BS26	0.00000
CA	Q9BSA9	0.00000
CA	Q9BSC4	0.00000
CA	Q9BSD7	0.00000
CA	Q9BSF4	0.00000
CA	Q9BSR8	0.00000
CA	Q9BT22	0.00000
CA	Q9BTC0	0.00000
CA	Q9BTD8	0.00000
CA	Q9BTT6	0.00000
CA	Q9BTV4	0.00000
CA	Q9BTY7	0.00000
CA	Q9BU89	0.00000
CA	Q9BUF5	0.00000
CA	Q9BUJ2	0.00000
CA	Q9BUL9	0.00000
CA	Q9BUN8	0.00000
CA	Q9BUQ8	0.00000
CA	Q9BV44	0.00000
CA	Q9BVA1	0.00000
CA	Q9BVC6	0.00000
CA	Q9BVI4	0.00000
CA	Q9BVJ6	0.00000
CA	Q9BVK6	0.00000
CA	Q9BVP2	0.00000
CA	Q9BVT8	0.00000
CA	Q9BW61	0.00000
CA	Q9BW92	0.00000
CA	Q9BWE0	0.00000
CA	Q9BWF3	0.00000
CA	Q9BWJ5	0.00000
CA	Q9BX40	0.00000
CA	Q9BXC9	0.00000
CA	Q9BXF6	0.00000
CA	Q9BXI6	0.00000
CA	Q9BXL7	0.00000
CA	Q9BXP5	0.00000
CA	Q9BXR0	0.00000
CA	Q9BXS6	0.00000
CA	Q9BXW9	0.00000
CA	Q9BY12	0.00000
CA	Q9BY89	0.00000
CA	Q9BYC5	0.00000
CA	Q9BYC8	0.00000
CA	Q9BYC9	0.00000
CA	Q9BYD1	0.00000
CA	Q9BYD2	0.00000
CA	Q9BYD3	0.00000
CA	Q9BYD6	0.00000
CA	Q9BYG3	0.00000
CA	Q9BYJ9	0.00000
CA	Q9BYK8	0.00000
CA	Q9BYN8	0.00000
CA	Q9BYR6	0.00000
CA	Q9BYR7	0.00000
CA	Q9BYR8	0.00000
CA	Q9BZE1	0.00000
CA	Q9BZE4	0.00000
CA	Q9BZF3	0.00000
CA	Q9BZI7	0.00000
CA	Q9BZJ0	0.00000
CA	Q9BZK3	0.00000
CA	Q9BZX2	0.00000
CA	Q9C0C7	0.00000
CA	Q9C0C9	0.00000
CA	Q9C0E2	0.00000
CA	Q9GZL7	0.00000
CA	Q9GZP9	0.00000
CA	Q9GZR7	0.00000
CA	Q9GZS1	0.00000
CA	Q9GZS3	0.00000
CA	Q9GZT3	0.00000
CA	Q9GZX7	0.00000
CA	Q9H061	0.00000
CA	Q9H074	0.00000
CA	Q9H0A0	0.00000
CA	Q9H0D6	0.00000
CA	Q9H0H5	0.00000
CA	Q9H0S4	0.00000
CA	Q9H0U6	0.00000
CA	Q9H0U9	0.00000
CA	Q9H0W5	0.00000
CA	Q9H0X4	0.00000
CA	Q9H1A4	0.00000
CA	Q9H1E5	0.00000
CA	Q9H1H9	0.00000
CA	Q9H1K4	0.00000
CA	Q9H2H8	0.00000
CA	Q9H2U1	0.00000
CA	Q9H2W6	0.00000
CA	Q9H307	0.00000
CA	Q9H3N1	0.00000
CA	Q9H3U1	0.00000
CA	Q9H4A4	0.00000
CA	Q9H4A6	0.00000
CA	Q9H4B7	0.00000
CA	Q9H4L5	0.00000
CA	Q9H583	0.00000
CA	Q9H5H4	0.00000
CA	Q9H665	0.00000
CA	Q9H6F5	0.00000
CA	Q9H6R4	0.00000
CA	Q9H6S0	0.00000
CA	Q9H6W3	0.00000
CA	Q9H761	0.00000
CA	Q9H7B2	0.00000
CA	Q9H7E2	0.00000
CA	Q9H7E9	0.00000
CA	Q9H814	0.00000
CA	Q9H840	0.00000
CA	Q9H857	0.00000
CA	Q9H8H2	0.00000
CA	Q9H8K7	0.00000
CA	Q9H8V3	0.00000
CA	Q9H936	0.00000
CA	Q9H974	0.00000
CA	Q9H9B4	0.00000
CA	Q9H9J2	0.00000
CA	Q9H9L3	0.00000
CA	Q9HAT1	0.00000
CA	Q9HAU4	0.00000
CA	Q9HAU5	0.00000
CA	Q9HAV0	0.00000
CA	Q9HAV4	0.00000
CA	Q9HBE1	0.00000
CA	Q9HBG6	0.00000
CA	Q9HBH1	0.00000
CA	Q9HC29	0.00000
CA	Q9HC36	0.00000
CA	Q9HC52	0.00000
CA	Q9HCE1	0.00000
CA	Q9HCN8	0.00000
CA	Q9HCU5	0.00000
CA	Q9HD15	0.00000
CA	Q9HD23	0.00000
CA	Q9HD33	0.00000
CA	Q9HD40	0.00000
CA	Q9NP50	0.00000
CA	Q9NP72	0.00000
CA	Q9NP81	0.00000
CA	Q9NP92	0.00000
CA	Q9NPC6	0.00000
CA	Q9NPD3	0.00000
CA	Q9NPE3	0.00000
CA	Q9NPL8	0.00000
CA	Q9NQ29	0.00000
CA	Q9NQ50	0.00000
CA	Q9NQ55	0.00000
CA	Q9NQA5	0.00000
CA	Q9NQC3	0.00000
CA	Q9NQH7	0.00000
CA	Q9NQI0	0.00000
CA	Q9NQT4	0.00000
CA	Q9NQT5	0.00000
CA	Q9NQV6	0.00000
CA	Q9NQZ2	0.00000
CA	Q9NQZ5	0.00000
CA	Q9NR09	0.00000
CA	Q9NR30	0.00000
CA	Q9NR31	0.00000
CA	Q9NR33	0.00000
CA	Q9NR56	0.00000
CA	Q9NRD1	0.00000
CA	Q9NRF9	0.00000
CA	Q9NRG9	0.00000
CA	Q9NRK6	0.00000
CA	Q9NRL2	0.00000
CA	Q9NRN7	0.00000
CA	Q9NRX1	0.00000
CA	Q9NRX2	0.00000
CA	Q9NRZ9	0.00000
CA	Q9NS69	0.00000
CA	Q9NSB2	0.00000
CA	Q9NSB4	0.00000
CA	Q9NSD9	0.00000
CA	Q9NSI2	0.00000
CA	Q9NTJ3	0.00000
CA	Q9NTK5	0.00000
CA	Q9NU22	0.00000
CA	Q9NUD5	0.00000
CA	Q9NUG4	0.00000
CA	Q9NUL7	0.00000
CA	Q9NUN5	0.00000
CA	Q9NUQ7	0.00000
CA	Q9NUQ8	0.00000
CA	Q9NV31	0.00000
CA	Q9NV96	0.00000
CA	Q9NVH1	0.00000
CA	Q9NVI1	0.00000
CA	Q9NVI7	0.00000
CA	Q9NVP1	0.00000
CA	Q9NVR0	0.00000
CA	Q9NVS2	0.00000
CA	Q9NVV0	0.00000
CA	Q9NVV4	0.00000
CA	Q9NW08	0.00000
CA	Q9NW13	0.00000
CA	Q9NWT1	0.00000
CA	Q9NWT8	0.00000
CA	Q9NWU5	0.00000
CA	Q9NWW5	0.00000
CA	Q9NX00	0.00000
CA	Q9NX14	0.00000
CA	Q9NX20	0.00000
CA	Q9NX24	0.00000
CA	Q9NX58	0.00000
CA	Q9NX63	0.00000
CA	Q9NX65	0.00000
CA	Q9NXE4	0.00000
CA	Q9NXF1	0.00000
CA	Q9NXF7	0.00000
CA	Q9NXG2	0.00000
CA	Q9NXS2	0.00000
CA	Q9NXV2	0.00000
CA	Q9NY12	0.00000
CA	Q9NY65	0.00000
CA	Q9NY93	0.00000
CA	Q9NYC9	0.00000
CA	Q9NYF8	0.00000
CA	Q9NYJ8	0.00000
CA	Q9NYK5	0.00000
CA	Q9NYP7	0.00000
CA	Q9NYU2	0.00000
CA	Q9NYV4	0.00000
CA	Q9NZ01	0.00000
CA	Q9NZ52	0.00000
CA	Q9NZB2	0.00000
CA	Q9NZE8	0.00000
CA	Q9NZI8	0.00000
CA	Q9NZJ4	0.00000
CA	Q9NZJ7	0.00000
CA	Q9NZL4	0.00000
CA	Q9NZM5	0.00000
CA	Q9NZN5	0.00000
CA	Q9NZT1	0.00000
CA	Q9P003	0.00000
CA	Q9P015	0.00000
CA	Q9P031	0.00000
CA	Q9P035	0.00000
CA	Q9P0J0	0.00000
CA	Q9P0L2	0.00000
CA	Q9P0M9	0.00000
CA	Q9P1Y5	0.00000
CA	Q9P212	0.00000
CA	Q9P232	0.00000
CA	Q9P258	0.00000
CA	Q9P2E3	0.00000
CA	Q9P2E9	0.00000
CA	Q9P2F8	0.00000
CA	Q9P2H5	0.00000
CA	Q9P2J5	0.00000
CA	Q9P2K5	0.00000
CA	Q9P2N5	0.00000
CA	Q9P2R3	0.00000
CA	Q9P2R7	0.00000
CA	Q9P2W9	0.00000
CA	Q9TNN7	0.00000
CA	Q9UBB4	0.00000
CA	Q9UBF2	0.00000
CA	Q9UBF6	0.00000
CA	Q9UBF8	0.00000
CA	Q9UBM7	0.00000
CA	Q9UBQ5	0.00000
CA	Q9UBS4	0.00000
CA	Q9UBT7	0.00000
CA	Q9UBU9	0.00000
CA	Q9UBV2	0.00000
CA	Q9UBX3	0.00000
CA	Q9UDW1	0.00000
CA	Q9UDY2	0.00000
CA	Q9UG56	0.00000
CA	Q9UG63	0.00000
CA	Q9UGN5	0.00000
CA	Q9UGP4	0.00000
CA	Q9UGP5	0.00000
CA	Q9UGY1	0.00000
CA	Q9UH62	0.00000
CA	Q9UH99	0.00000
CA	Q9UHA3	0.00000
CA	Q9UHB6	0.00000
CA	Q9UHB7	0.00000
CA	Q9UHB9	0.00000
CA	Q9UHF7	0.00000
CA	Q9UHG3	0.00000
CA	Q9UHI6	0.00000
CA	Q9UHQ9	0.00000
CA	Q9UHR6	0.00000
CA	Q9UHW5	0.00000
CA	Q9UHW9	0.00000
CA	Q9UHX1	0.00000
CA	Q9UI09	0.00000
CA	Q9UI12	0.00000
CA	Q9UI30	0.00000
CA	Q9UI47	0.00000
CA	Q9UIF9	0.00000
CA	Q9UIG0	0.00000
CA	Q9UII4	0.00000
CA	Q9UIJ7	0.00000
CA	Q9UJ78	0.00000
CA	Q9UJA5	0.00000
CA	Q9UJK0	0.00000
CA	Q9UJS0	0.00000
CA	Q9UJX2	0.00000
CA	Q9UJX3	0.00000
CA	Q9UJX4	0.00000
CA	Q9UJZ1	0.00000
CA	Q9UK99	0.00000
CA	Q9UKB1	0.00000
CA	Q9UKD2	0.00000
CA	Q9UKI9	0.00000
CA	Q9UKJ3	0.00000
CA	Q9UKK3	0.00000
CA	Q9UKN8	0.00000
CA	Q9UKT9	0.00000
CA	Q9UL40	0.00000
CA	Q9UL42	0.00000
CA	Q9UL49	0.00000
CA	Q9UL68	0.00000
CA	Q9ULI4	0.00000
CA	Q9ULK4	0.00000
CA	Q9ULV4	0.00000
CA	Q9ULW3	0.00000
CA	Q9ULX6	0.00000
CA	Q9UM00	0.00000
CA	Q9UM54	0.00000
CA	Q9UMN6	0.00000
CA	Q9UMS0	0.00000
CA	Q9UMS4	0.00000
CA	Q9UN37	0.00000
CA	Q9UN42	0.00000
CA	Q9UN86	0.00000
CA	Q9UNE7	0.00000
CA	Q9UNF1	0.00000
CA	Q9UNL2	0.00000
CA	Q9UNM6	0.00000
CA	Q9UNQ2	0.00000
CA	Q9UNX3	0.00000
CA	Q9UNX4	0.00000
CA	Q9UNY4	0.00000
CA	Q9UP95	0.00000
CA	Q9UPN7	0.00000
CA	Q9UPP1	0.00000
CA	Q9UPT5	0.00000
CA	Q9UPT8	0.00000
CA	Q9UPY3	0.00000
CA	Q9UPY6	0.00000
CA	Q9UQ03	0.00000
CA	Q9UQ13	0.00000
CA	Q9UQ35	0.00000
CA	Q9UQE7	0.00000
CA	Q9Y215	0.00000
CA	Q9Y221	0.00000
CA	Q9Y224	0.00000
CA	Q9Y230	0.00000
CA	Q9Y241	0.00000
CA	Q9Y262	0.00000
CA	Q9Y263	0.00000
CA	Q9Y265	0.00000
CA	Q9Y272	0.00000
CA	Q9Y277	0.00000
CA	Q9Y285	0.00000
CA	Q9Y287	0.00000
CA	Q9Y291	0.00000
CA	Q9Y295	0.00000
CA	Q9Y297	0.00000
CA	Q9Y2H1	0.00000
CA	Q9Y2L1	0.00000
CA	Q9Y2M0	0.00000
CA	Q9Y2N3	0.00000
CA	Q9Y2P8	0.00000
CA	Q9Y2Q9	0.00000
CA	Q9Y2R0	0.00000
CA	Q9Y2R4	0.00000
CA	Q9Y2R5	0.00000
CA	Q9Y2R9	0.00000
CA	Q9Y2S7	0.00000
CA	Q9Y2U8	0.00000
CA	Q9Y2W1	0.00000
CA	Q9Y2X3	0.00000
CA	Q9Y2X9	0.00000
CA	Q9Y312	0.00000
CA	Q9Y383	0.00000
CA	Q9Y399	0.00000
CA	Q9Y3A6	0.00000
CA	Q9Y3B2	0.00000
CA	Q9Y3B4	0.00000
CA	Q9Y3B7	0.00000
CA	Q9Y3B9	0.00000
CA	Q9Y3C1	0.00000
CA	Q9Y3D0	0.00000
